"yyyymm","date","pi","tb3m","rr","g","ga","gma","lfg","lfga","lfgma","rstar"
199709,1997-07-01,1.61595145237063,5.04666666666667,3.43071521429603,5.06111216629819,4.57290630284302,3.10102773862024,2.00835310236975,2.92946061869657,1.6646550800325,2.34902891900749
199712,1997-10-01,1.25222688924378,5.09,3.83777311075622,3.09179217348401,4.29483028303519,3.01461543366869,1.43658362806143,2.19500145507183,1.59932068023649,2.41161372492432
199803,1998-01-01,0.80668639054986,5.05333333333333,4.24664694278347,3.93822077598571,4.52009488225915,3.0569897945945,2.35628975829627,1.88420547697747,1.65149935443393,2.47221481920887
199806,1998-04-01,0.738313959959047,4.97666666666667,4.23835270670762,3.8607399165322,3.98796625807503,3.02224535658391,2.32737302189356,2.03214987765525,1.57273641795332,2.50869043845978
199809,1998-07-01,0.785586778244074,4.82333333333333,4.03774655508926,5.19886981039406,4.02240566909899,3.09466136285712,0.306022711610154,1.60656727996535,1.5608333977281,2.48982331575628
199812,1998-10-01,0.728343234069051,4.25333333333333,3.52499009926428,6.51281665586225,4.87766178969355,3.12589167363356,4.54753045084075,2.38430398566019,1.55930542626413,2.45437986309179
199903,1999-01-01,0.994320459417164,4.40666666666667,3.4123462072495,3.18131787158009,4.68843606359215,3.10505610430527,-1.26406044031881,1.47921643600641,1.4351800429572,2.40768284102256
199906,1999-04-01,1.34967581348056,4.45333333333333,3.10365751985278,3.28530600865875,4.54457758662379,3.10886183024577,2.40873471455814,1.49955685917256,1.46873446311911,2.40896904737773
199909,1999-07-01,1.57216777991351,4.65,3.07783222008649,5.00267386548714,4.49552860039706,3.15955589943309,2.41652205619438,2.02718169531861,1.49245259502832,2.43194540226269
199912,1999-10-01,1.91032138656233,5.04333333333333,3.133011946771,6.88370118468242,4.5882497326021,3.31051253289372,1.97137481290213,1.38314278583396,1.54130732442321,2.43505977515877
200003,2000-01-01,2.48300357447722,5.52,3.03699642552278,1.15901144480972,4.08267312590951,3.23059530581832,2.21814743960778,2.25369475581561,1.58463127443857,2.48334606487323
200006,2000-04-01,2.40600680798915,5.71333333333333,3.30732652534419,7.48462068847573,5.13250179586375,3.37911600923229,0.439230658508194,1.76131874180312,1.64486633729942,2.48845770344354
200009,2000-07-01,2.49915341256948,6.01666666666667,3.51751325409719,0.480821524197239,4.00203871054128,3.38866739393037,0.266962895668854,1.22392895167174,1.71404804813961,2.59130144665513
200012,2000-10-01,2.45915186333923,6.01666666666667,3.55751480332744,2.2671618514039,2.84790387722165,3.53095501362219,-2.29510629476195,0.157308674755718,1.6844807767476,2.58901585230258
200103,2001-01-01,2.2909969422523,4.81666666666667,2.52566972441437,-1.13906137487305,2.27338567230095,3.5495152752328,-0.228029208624747,-0.454235487302412,1.78002625094505,2.44766036933645
200106,2001-04-01,2.31134974307281,3.66,1.34865025692719,2.11473536262261,0.930914340837674,3.52507735230859,-4.32768549824445,-1.64596452649057,1.73113175552549,2.31023789906353
200109,2001-07-01,1.76833731177881,3.17,1.40166268822119,-1.26702555847942,0.49395257016851,3.44551538398031,-4.40134011522986,-2.81304027921525,1.63016714365438,2.23078588168823
200112,2001-10-01,1.28246901127067,1.90666666666667,0.624197655395996,1.10857151885924,0.204304987032344,3.42966768004404,-4.27924772300976,-3.3090756362772,1.54456353884484,2.25539443129887
200203,2002-01-01,0.801795145253337,1.72,0.918204854746663,3.66631108555922,1.40564810214041,3.40389350333488,-3.27806563758308,-4.07158474351679,1.52690863983403,2.16814594263363
200206,2002-04-01,1.09279167950254,1.71333333333333,0.620541653830797,2.20084660924371,1.42717591379569,3.34925229641939,0.91475852839551,-2.7609737368568,1.4979074956515,2.14461866535992
200209,2002-07-01,1.52040821318344,1.64333333333333,0.122925120149889,1.94259520859248,2.22958110556366,3.30107563911683,-1.4247157016392,-2.01681763345913,1.44964120466402,2.0241363227774
200212,2002-10-01,1.91187068454566,1.33333333333333,-0.578537351212325,0.25453915696616,2.01607301509039,3.2077360313583,0.613402972532029,-0.793654959573686,1.40252408941302,1.8713991622982
200303,2003-01-01,2.43217203609012,1.15666666666667,-1.27550536942345,2.06663347475953,1.61615361239047,3.24077578983442,-2.28586320109372,-0.545604350451345,1.27346200447402,1.76542965312632
200306,2003-04-01,1.74960569784011,1.04,-0.709605697840106,3.69460086805589,1.98959217709351,3.2738510768354,-1.90781831920113,-1.2512485623505,1.11663518710224,1.73830935802752
200309,2003-07-01,1.85565656740998,0.93,-0.92565656740998,6.64362418237872,3.16484942054007,3.39129387162261,1.24844890864644,-0.582957409779095,1.09162556582748,1.69896439146992
200312,2003-10-01,1.80302658155362,0.916666666666667,-0.886359914886957,4.64977127119397,4.26365744909702,3.37492617758844,2.14378667359298,-0.200361484513856,1.05406365622888,1.77582424899944
200403,2004-01-01,1.85921285926103,0.916666666666667,-0.942546192594361,2.29367489313432,4.32041780369072,3.33470142271691,1.2532287092224,0.684411493065173,0.993053694260224,1.58163877691105
200406,2004-04-01,2.47498339811596,1.07666666666667,-1.39831673144929,2.92137324658484,4.12711089832296,3.27199131384774,0.634696215065489,1.32004012663183,0.832777980408901,1.40914000803818
200409,2004-07-01,2.44567467741375,1.48666666666667,-0.959008010747078,3.61931977076324,3.37103479541909,3.30367701916055,2.43763847150085,1.61733751734543,0.786134403406828,1.55009775716272
200412,2004-10-01,2.82829808033336,2.00666666666667,-0.821631413666691,3.44257903058391,3.06923673526658,3.27683310922113,1.02015234320305,1.33642893474795,0.767576700610428,1.50292714870897
200503,2005-01-01,2.58501562201516,2.53666666666667,-0.0483489553484966,4.24126265834772,3.55613367656993,3.34874246730923,1.07799954609327,1.29262164396566,0.746180461255053,1.59006831433801
200506,2005-04-01,2.54720284896326,2.86333333333333,0.316130484370074,2.08304328281486,3.34655118562743,3.3659390048885,3.32532760755058,1.96527949208694,0.831552404264331,1.61260362020806
200509,2005-07-01,3.05738678247005,3.36,0.302613217529949,3.34628453426618,3.27829237650317,3.3643558679562,0.520367887329343,1.48596184604406,0.745620578714616,1.5514161555179
200512,2005-10-01,3.04840272769313,3.82666666666667,0.778263938973533,2.2795929648403,2.98754586006726,3.35060461002008,2.0821719466646,1.75146674690945,0.779150201047667,1.67556063100904
200603,2006-01-01,2.99246162942683,4.39333333333333,1.4008717039065,4.77692109290899,3.12146046870758,3.40464184359112,3.38364775534785,2.32787879922309,0.845250971518476,1.76455308962745
200606,2006-04-01,3.09635772436572,4.70333333333333,1.60697560896762,1.19347813929167,2.89906918282679,3.26138567942476,1.53228667248193,1.87961856545593,0.796690167360943,1.77748697915577
200609,2006-07-01,2.71757010200453,4.90666666666667,2.18909656466214,0.357574771986435,2.15189174225685,3.17824812933317,2.24361325093199,2.31042990635659,0.778805249294487,1.75388760896748
200612,2006-10-01,1.76796161646386,4.90333333333333,3.13537171686947,3.11867073848404,2.36166118566778,3.15111249147739,1.63080137785272,2.19758726415362,0.710214776676796,1.97896693516533
200703,2007-01-01,2.23423557849269,4.98333333333333,2.74909775484064,0.247040454068781,1.22919102595773,3.08135944335186,0.276612598716142,1.42082847499569,0.627143249877857,1.84416062571642
200706,2007-04-01,2.25834758278136,4.73666666666667,2.4783190838853,3.04802953228389,1.69282887420579,3.00782882132724,0.647108150003817,1.19953384437617,0.599931068148392,1.78152358174717
200709,2007-07-01,2.11176126269663,4.30333333333333,2.1915720706367,2.68134290628197,2.27377090777967,2.94833458982684,-1.70363280016481,0.212722331601967,0.507131420585027,1.79454227434027
200712,2007-10-01,3.28083607292804,3.39,0.109163927071961,1.42510148403332,1.85037859416699,2.90666732259057,-0.124051372856471,-0.225990856075331,0.46811554556208,1.51659645265135
200803,2008-01-01,3.20667525370446,2.04333333333333,-1.16334192037113,-2.73976369457642,1.10367755700569,2.73971771082651,-1.17675089894504,-0.589331730490628,0.379789529131047,1.19620263971562
200806,2008-04-01,3.45602582209521,1.62666666666667,-1.82935915542854,1.98057491870571,0.836813903611144,2.69271358588085,-2.18726174620087,-1.2979242045418,0.266923659928686,1.0571121456366
200809,2008-07-01,3.90340307979038,1.49333333333333,-2.41006974645705,-1.92166505924618,-0.313938087770893,2.51470021413985,-4.40701395463918,-1.97376949316039,0.149097743272453,0.92597400900623
200812,2008-10-01,1.46165899836719,0.296666666666667,-1.16499233170052,-8.54250721894161,-2.80584026351463,2.13831711726975,-9.48024082061494,-4.31281685510001,-0.20159653851394,0.834867494692743
200903,2009-01-01,0.0420192790632434,0.213333333333333,0.17131405427009,-5.58083048659483,-3.51610696151923,1.91926340831538,-10.4058357523829,-6.62008806845948,-0.430140921315543,0.955996949453505
200906,2009-04-01,-0.550540919287013,0.173333333333333,0.723874252620346,-0.541861826254575,-4.1467161477593,1.82358421244254,-8.86456300057148,-8.28941338205214,-0.711973364193783,1.00561974457266
200909,2009-07-01,-0.935555867285487,0.156666666666667,1.09222253395215,1.30520855489777,-3.33999774422331,1.73114757967781,-4.83469771742833,-8.39633432274942,-0.893253858534351,0.986713428508686
200912,2009-10-01,1.18828935525492,0.0566666666666667,-1.13162268858826,3.85360026386934,-0.240970873520574,1.65539505665748,-0.125464802587061,-6.05764031824245,-0.94567484892158,0.600905026356477
201003,2010-01-01,2.09522289068964,0.106666666666667,-1.98855622402297,1.72764665669192,1.58614841230111,1.66961093695454,0.404583970487593,-3.35503538752482,-0.991013935649585,0.532379907476674
201006,2010-04-01,1.76004304560626,0.146666666666667,-1.6133763789396,3.84559718901514,2.68301316611854,1.57863534946802,3.3784358724116,-0.294285669279049,-0.917533805302,0.504142745826624
201009,2010-07-01,1.42842830116328,0.156666666666667,-1.27176163449661,2.69065757059295,3.02937542004234,1.63388125062792,1.85622607785092,1.37844527954076,-0.877802225747448,0.515047848303009
201012,2010-10-01,1.2790482873311,0.136666666666667,-1.14238162066443,2.51254004819543,2.69411036612386,1.6400157055477,2.01844695695463,1.91442321942619,-0.769963394454534,0.549511036148961
201103,2011-01-01,1.68462274047707,0.126666666666667,-1.5579560738104,-1.54794064817665,1.87521353990672,1.62979372371511,1.14601328496562,2.09978054804569,-0.735612332114775,0.435471870282777
201106,2011-04-01,2.57770401675037,0.0466666666666667,-2.5310373500837,2.899266735038,1.63863092641243,1.6494070080255,2.68755358318842,1.9270599757399,-0.560231355078953,0.316635542235385
201109,2011-07-01,2.81045006893894,0.0233333333333333,-2.78711673560561,0.842206478645124,1.17651815342548,1.70213780895361,2.00485939927866,1.96421830609683,-0.40007636721624,0.332088780002877
201112,2011-10-01,2.6247567237772,0.0133333333333333,-2.61142339044387,4.47798496562086,1.66787938278183,1.78637314512265,2.94389911998891,2.1955813468554,-0.219497696141273,0.329626418296112
201203,2012-01-01,2.45562893925655,0.0666666666666667,-2.38896227258988,2.64504204985698,2.71612505729024,1.7608414192301,3.32327757278961,2.7398974188114,-0.0544641158819559,0.310785471563608
201206,2012-04-01,1.75429167007968,0.0866666666666667,-1.66762500341301,1.86289318868091,2.45703167070097,1.75239258371603,0.381240311324405,2.1633191008454,-0.0678020713087335,0.322640893034959
201209,2012-07-01,1.55233567542918,0.103333333333333,-1.44900234209585,0.478466575371783,2.36609669488264,1.71578936788551,1.64018878774428,2.0721514479618,0.00882054092585349,0.420825809911979
201212,2012-10-01,1.74541642947768,0.0866666666666667,-1.65874976281101,0.0897641795802429,1.26904149837248,1.71166999345086,1.61440171708342,1.73977709723543,0.0338455095396384,0.320814560102631
201303,2013-01-01,1.52421625906864,0.0866666666666667,-1.43754959240198,2.7885471114466,1.30491776376989,1.72971783436804,1.37588808413938,1.25292972507287,0.125389291670466,0.41393362467268
201306,2013-04-01,1.26193521288807,0.05,-1.21193521288807,0.765629660764233,1.03060188179072,1.65649355418575,1.13980757399297,1.44257154074001,0.201579939000318,0.349140003675252
201309,2013-07-01,1.30338566525197,0.0333333333333333,-1.27005233191863,3.07487708906677,1.67970451021446,1.56727487685295,2.56029313310293,1.67259762707967,0.23437604461173,0.353387513255988
201312,2013-10-01,1.19595828274184,0.0633333333333333,-1.1326249494085,3.88336356320949,2.62810435612177,1.54811468415334,1.437456273732,1.62836126624182,0.216717784615206,0.28432426469497
201403,2014-01-01,1.36153599623112,0.0466666666666667,-1.31486932956446,-0.921871059004786,1.70049981350893,1.46772603534986,1.51090004041237,1.66211425531007,0.223159567894955,0.241330305517053
201406,2014-04-01,1.76218592679378,0.0333333333333333,-1.72885259346045,4.49953385277269,2.63397586151104,1.50718005050456,3.34633316825226,2.21374565387489,0.290950491724624,0.199722938578905
201409,2014-07-01,1.68666339023718,0.0266666666666667,-1.65999672357051,5.08030781931978,3.13533354407429,1.54370475171847,3.06823676921084,2.34073156290187,0.306715449167374,0.254958150736116
201412,2014-10-01,1.19127125347491,0.0233333333333333,-1.16793792014158,1.99529859818881,2.66331730281912,1.50752274090859,4.66788202036952,3.14833799956125,0.397908691096536,0.304462334560676
201503,2015-01-01,0.269301220810636,0.0266666666666667,-0.242634554143969,3.18693083167148,3.69051777548819,1.48116444524169,1.25376572754519,3.08405442134445,0.402302845632834,0.336790487384025
201506,2015-04-01,0.250443592757232,0.02,-0.230443592757232,2.70445641271735,3.24174841547435,1.49669977348925,1.62946290189012,2.65483685475392,0.359906227991322,0.357632907655691
201509,2015-07-01,0.279175185730907,0.04,-0.239175185730907,1.61748826190831,2.37604352612149,1.4534798666803,0.0578144338355457,1.90223127091009,0.348342391653977,0.336983288757083
201512,2015-10-01,0.385660494977724,0.123333333333333,-0.262327161644391,0.48452009518769,1.99834890037121,1.40860304493899,3.13114553441807,1.51804714942223,0.374566731347814,0.286916145352035
201603,2016-01-01,0.948855772100732,0.286666666666667,-0.662189105434065,0.578613250634419,1.34626950511194,1.30364534888212,1.38498221492149,1.55085127126631,0.324600092837155,0.248445099919423
201606,2016-04-01,1.04169029301664,0.256666666666667,-0.785023626349973,2.2131605437643,1.22344553787368,1.32913740899394,1.82854609759424,1.60062207019234,0.332006578464963,0.239932233830857
201609,2016-07-01,1.15281142878052,0.296666666666667,-0.856144762113854,2.74226662827672,1.50464012946578,1.38875470540119,0.668023003067475,1.75317421250032,0.29261682226835,0.18192398096512
201612,2016-10-01,1.60414419572001,0.43,-1.17414419572001,1.74304031368706,1.81927018409063,1.35436394478127,0.291022673565422,1.04314349728716,0.259122354661168,0.0752562241831814
201703,2017-01-01,1.99181440483764,0.59,-1.40181440483764,1.22815731422676,1.98165619998871,1.37889186628522,2.01360223157359,1.20029850145018,0.302547095482604,0.104455410065612
201706,2017-04-01,1.54202245896959,0.89,-0.652022458969594,3.01395368519763,2.18185448534705,1.37803997010806,2.08780317753998,1.26511277143662,0.338564471171008,0.181183847026689
201709,2017-07-01,1.48781273610803,1.03666666666667,-0.451146069441363,3.10711506015906,2.27306659331763,1.38868427395499,0.656126109266353,1.26213854798634,0.397558443906787,0.152669573455708
201712,2017-10-01,1.66758169033434,1.20666666666667,-0.460915023667674,2.84707404576778,2.54907502633781,1.42423358799835,3.98374227789553,2.18531844906886,0.500253285175587,0.232029330072889
201803,2018-01-01,1.74000408153985,1.56,-0.180004081539848,1.97025352017732,2.73459907782545,1.5419840183672,1.81472172735191,2.13559832301344,0.575040100833011,0.280609727046526
