"FilteredMean","FilteredMedian","FilteredP005","FilteredP025","FilteredP05","FilteredP1586","FilteredP25","FilteredP75","FilteredP8413","FilteredP95","FilteredP975","FilteredP995","Date"
1.86529445462632,1.83075315103072,-1.08479188193103,0.0362998774866057,0.410177534259944,1.02311380515125,1.29396009245634,2.39540930049518,2.70049549599548,3.42125171789886,3.88549500724296,5.38122305600406,1976.25
1.86750988177533,1.83363873786492,-1.06662147189713,0.0270192038074208,0.405719014259558,1.02502771746982,1.29513358828762,2.39886781649177,2.70024483901836,3.43427501371098,3.89211535419952,5.35981518843036,1976.5
1.83717016187305,1.8068979688924,-1.12344649824447,-0.0145563173270293,0.371404948246868,0.994177777046033,1.26345071733328,2.37123959431167,2.67559602879988,3.40271900218794,3.86309245662636,5.33582064616416,1976.75
1.86389064206837,1.83114862110912,-1.10183108741191,0.0121984704044458,0.395718669948901,1.01642765953874,1.28821552756164,2.39716573419989,2.70192809774183,3.43215629038868,3.89715128510855,5.32589151476606,1977
1.85564545739024,1.82648436481015,-1.14876466507129,0.0102409180766567,0.37941257354365,1.00766847250899,1.28219703270451,2.38761037155033,2.69456909388629,3.42297767236905,3.89465912975422,5.31118155088312,1977.25
1.86287416817904,1.83397309778344,-1.11549643122886,0.00926950618449141,0.386384964448117,1.01172556935916,1.28647667278437,2.39609866288754,2.70368513820963,3.42702899482831,3.90695721015222,5.33348928070881,1977.5
1.89459218384953,1.86544359877912,-1.0656247651973,0.0336673003436978,0.417878307058935,1.03829347059507,1.3162871861847,2.43317827402145,2.7366255412855,3.4646845193572,3.94278781579933,5.34460278618839,1977.75
1.91969414870591,1.89151885164073,-1.06637012883525,0.0494777440141405,0.440523928025856,1.05906006053144,1.34125745885208,2.46293119806443,2.76458133544025,3.48747220998229,3.96542950883095,5.40902678188983,1978
1.93040088598451,1.90544163040664,-1.04867367449903,0.0498976837270177,0.443689184453758,1.06712691853326,1.34775016867105,2.47550801365158,2.78157602454405,3.50514030550465,3.97542986028528,5.39621871478774,1978.25
1.95046891693785,1.92830892458556,-1.03927816760824,0.0652803369952792,0.458755542891177,1.08130259021748,1.37018516396089,2.49542048523126,2.80411572513869,3.53359819181934,3.99734962209052,5.4285523082121,1978.5
