"SmoothedMean","SmoothedMedian","SmoothedP005","SmoothedP025","SmoothedP05","SmoothedP1586","SmoothedP25","SmoothedP75","SmoothedP8413","SmoothedP95","SmoothedP975","SmoothedP995","Date"
1.56150355192722,1.59373961082643,-1.67552347009135,-0.402413212741084,0.0129959857497823,0.722690346104828,1.01232298274369,2.15389517968072,2.43069826625639,3.01021460398943,3.32929048780675,4.09717131329681,1981.5
1.55540473164949,1.58918318763133,-1.72262913686809,-0.398013367754626,0.00476947781728221,0.71918573115205,1.00807739963084,2.14729484073807,2.42811982101301,2.99991419828295,3.31554899338607,4.08389483114074,1981.75
1.56812571094716,1.6041490358204,-1.69741236910264,-0.389182335605075,0.0123729398043027,0.729026736308124,1.01994122588776,2.16284196162441,2.44249614312371,3.01219494744385,3.33145421514294,4.10076881923516,1982
1.57835232281498,1.61052718711042,-1.70161574104144,-0.3839889766612,0.0222296833697229,0.737783414135787,1.02964952404255,2.17344111536509,2.45575103985297,3.02729876662361,3.35599930666059,4.12415398113998,1982.25
1.57729784210943,1.60922099024765,-1.70572838081078,-0.39804410491004,0.025110920519408,0.733879064861222,1.02646155388251,2.17654340234284,2.45813729937727,3.03332827404689,3.35791150901518,4.15264986482312,1982.5
1.56050028870351,1.59088677977151,-1.70721585540563,-0.417464532356362,0.00319547316264135,0.717317948933341,1.01049849188819,2.15862136953888,2.44176792468082,3.01635151580743,3.33645776457745,4.08784541276186,1982.75
1.56756322141389,1.59819091078921,-1.7145166167776,-0.403935409331047,0.00307287796649114,0.722440942533211,1.01446992048507,2.16442416980764,2.44875738732283,3.02185947706215,3.35766473770249,4.1141786252507,1983
1.57580946144316,1.60396756154492,-1.71566522759886,-0.406297015547059,0.00826432709423663,0.730111383896948,1.02222701246552,2.17656489259152,2.45663586768651,3.03440868940298,3.35972827382721,4.13954107915096,1983.25
1.59473948759608,1.62255919649488,-1.69068355999359,-0.400289178325907,0.026214582240071,0.738302459090866,1.04088657084417,2.19688633923264,2.4842414193521,3.06734795567921,3.37901167994054,4.17483457752711,1983.5
1.59209925286137,1.62403932170259,-1.69110223020514,-0.398448102002298,0.0263173943987614,0.739338746840689,1.0362542773182,2.19390099361706,2.47857491437023,3.0640662323562,3.37305851255564,4.15553842645451,1983.75
1.5919158300551,1.6225840016138,-1.69328266041489,-0.390832968655674,0.0278373314483638,0.737558788687926,1.03955040345007,2.19202515555188,2.4822899206247,3.06173168976435,3.36698159351736,4.15708647868349,1984
1.61471409683395,1.64696870738106,-1.67859071551015,-0.387248234665192,0.0378983932855639,0.760207534205597,1.061209348928,2.21515918460088,2.5039056870247,3.09767034241822,3.39934534199365,4.19966541196403,1984.25
1.62602591672463,1.65999895186353,-1.66148113642794,-0.378406973679351,0.0441944817241824,0.767207283008833,1.07203569220462,2.22914877115068,2.52033254725756,3.10756052928454,3.41768726776161,4.20838107849266,1984.5
1.59647782227844,1.63193179643913,-1.71569505102749,-0.403923233973412,0.018913130998732,0.746371333264024,1.0457074733851,2.19924929731232,2.48534170026093,3.06854935460754,3.37684790709716,4.14929348456866,1984.75
1.59007687519926,1.62865785274474,-1.73058076829325,-0.405158861493966,0.0102418379453226,0.739397405729147,1.0406424827589,2.18960895179939,2.47743832504532,3.05167027382692,3.36613511008194,4.1319593422963,1985
1.57429022019945,1.61076964217024,-1.72116050633868,-0.42387193230199,-0.000471571569894857,0.723096306980631,1.0263109201631,2.17195028516948,2.46116326771711,3.03094072639002,3.34592486523882,4.08313745366863,1985.25
1.56844470437689,1.60535910948054,-1.72941265838032,-0.427712459750636,-0.00533434091574225,0.716995962327715,1.01940255587848,2.16928426120341,2.45182737227002,3.02842850058441,3.34050975067089,4.06824018985179,1985.5
1.566722716128,1.60328973293586,-1.7353214296753,-0.431662579632674,-0.00465441159968094,0.71654349338352,1.02007160968741,2.16907494167735,2.45079279478717,3.03169012826202,3.332810426286,4.06382670762863,1985.75
1.55861093637594,1.59468838057098,-1.76056032680464,-0.44885103417083,-0.00789270890739147,0.709996252275753,1.01078182057799,2.15956158878333,2.4417298818798,3.01596814616569,3.32312376537002,4.03707619251205,1986
1.55845834533929,1.59663675549128,-1.75461377919232,-0.445958949299579,-0.0118084046325517,0.709190620109301,1.01066149961514,2.16305909123235,2.44153916904177,3.01242968681651,3.31666260605106,4.03144019131245,1986.25
1.5421268099079,1.5796201218095,-1.79199395029861,-0.464341248208831,-0.0257372999971537,0.691848569687977,0.996390710388086,2.14693303457919,2.42529408592115,2.98598264829454,3.28148836255446,4.01287191506313,1986.5
1.54770570176829,1.58770917445613,-1.78478314616072,-0.465512364930783,-0.0133162280171213,0.696613326580632,1.00118014426605,2.15595086642842,2.42572722893456,2.99582182825647,3.2928721788387,4.01741475541971,1986.75
1.54439358688733,1.58486558068151,-1.79007444856244,-0.480486492310517,-0.0141083751814879,0.695618950053845,1.00190334621809,2.15134978833484,2.42307981743792,2.98423210857218,3.28993686774495,4.0157464508176,1987
1.57697541166566,1.61656550479683,-1.75700513184863,-0.452889620650264,0.0107064768067819,0.726804285207907,1.02897615458207,2.18512321614978,2.46089726968128,3.02770903070461,3.32170299143445,4.05463308065979,1987.25
1.577471165217,1.61848081102148,-1.75058546229494,-0.460240759003483,0.00765341218883542,0.72415173562667,1.03127113999346,2.18591929555348,2.45885816731494,3.02792082388102,3.32204638437585,4.04536307308968,1987.5
1.57609369571341,1.61987441765103,-1.72868467479359,-0.46533241165755,0.0118141008050636,0.725193451330433,1.02885440644942,2.18447561904906,2.45775049746674,3.01719953219595,3.32679600522585,4.04167058530582,1987.75
1.53948772856006,1.58238274724078,-1.74718694203709,-0.493755463954364,-0.0174562692126683,0.695128498189636,0.998175030579116,2.14777234710804,2.41752070551495,2.97436821998801,3.26643568759241,3.96861643352315,1988
1.54973471061188,1.5930097511076,-1.75450047884677,-0.480118965721298,-0.00996430520537572,0.706652809654228,1.00860290727856,2.15444338024542,2.42328460462353,2.98989695151753,3.28255061444402,3.9831986000354,1988.25
1.56667727922107,1.60960195710746,-1.75534295017077,-0.471597371359939,0.0101525758751251,0.723838305787301,1.02022080892173,2.17498444406943,2.44333270346129,3.0086029898354,3.31598523725227,3.97842347945091,1988.5
1.56104260608286,1.607074406266,-1.76082231840348,-0.477583229979972,0.00810235684973404,0.718012329891824,1.0164549074568,2.16683461220961,2.43802801163047,3.00335662290883,3.29612212126142,3.98820933812201,1988.75
1.59422789098414,1.63945165074959,-1.72238860486893,-0.450635176347872,0.0319923005645837,0.748626545722459,1.0465740109205,2.19824856630778,2.47379881439833,3.0456267419877,3.34036684043909,4.02523839819886,1989
1.5910806153297,1.63758421379178,-1.69467680389511,-0.443224373792965,0.0226587563847502,0.746274623755792,1.04373150262866,2.19912103426798,2.47268229490892,3.0404556294709,3.33643338015604,4.02170539786965,1989.25
1.56208606737474,1.61030651549316,-1.72145339138687,-0.474429611362414,-0.00147141059273714,0.720321122365596,1.02015687812901,2.16946671597463,2.43820396654382,2.99795999640107,3.29066930076866,3.97431495837949,1989.5
1.56308422787106,1.60672913155781,-1.74528686295748,-0.464071976022055,0.00361464843784276,0.719694381808015,1.0195639603747,2.17188719984166,2.43573347061662,2.99754523883596,3.29357698006748,3.97142825775204,1989.75
1.55716386063188,1.60176003960038,-1.74560952879465,-0.46328725741584,0.000279648585519654,0.71673063710506,1.01534981245697,2.16668314716168,2.42700598014799,2.98523891493756,3.285068481021,3.97025221366472,1990
1.55294583980832,1.60026692598183,-1.74849037168095,-0.468446707846445,-0.00712676020219405,0.711237047847029,1.01266984052778,2.16196133902884,2.42372572742696,2.97426843341528,3.26873652113462,3.96277684551124,1990.25
1.55105405150844,1.59506487827086,-1.74531012186417,-0.477113485080547,-0.00832408339112911,0.710142717916956,1.01245364165523,2.15590725951603,2.42067245064812,2.97016260638822,3.27335317030496,3.97236434278153,1990.5
1.56355530286173,1.61163531382034,-1.72848224456046,-0.465685146574246,0.00211366324652662,0.720946437438948,1.02238923437412,2.16946741699445,2.43314360431828,2.98383744625749,3.28307899380468,3.97697779091701,1990.75
1.53922366238618,1.58829422173005,-1.76622611434824,-0.495291901620059,-0.0160196972483357,0.699148156388137,1.00242107998879,2.14204788721413,2.40914911115804,2.95810320729057,3.24824548534225,3.94437194945156,1991
1.54936339636411,1.59923419161507,-1.76399370273419,-0.484084148948843,-0.0114417260610775,0.710093930576676,1.00850641239702,2.1544902868713,2.41989409016901,2.9658425940846,3.26301522646698,3.94891015966946,1991.25
1.54534062683257,1.59551156761738,-1.77258637364332,-0.481284331675435,-0.0106591015361288,0.706134914763638,1.0044736865698,2.14588781169109,2.41640906411572,2.95702907306125,3.25085976937873,3.94399276869291,1991.5
1.49801336518007,1.54885849013883,-1.80030225272412,-0.52080556792367,-0.0554754276328531,0.660626431577125,0.965052158560479,2.09657393365531,2.36394081509014,2.89951753329798,3.1757707509705,3.85660781911509,1991.75
1.48568878735414,1.53909993589861,-1.81330250408373,-0.536125218897929,-0.064806638043823,0.650769859403844,0.956465771594587,2.08658584207887,2.34953580908235,2.88070740021143,3.17019351821462,3.85669978656246,1992
1.49330858529408,1.54805363845439,-1.7851072047585,-0.52135666249742,-0.0633165490162071,0.657499395397925,0.963775778997991,2.093036402311,2.35353213649418,2.88864998933687,3.18044039910316,3.85553424851113,1992.25
1.4415964512304,1.49771519118747,-1.84661357184305,-0.57513190065505,-0.114600611793712,0.609649000882996,0.914648232873105,2.03834187105912,2.29740261085882,2.82895648275509,3.116269666101,3.78196562846311,1992.5
1.43804965606912,1.49514348278674,-1.85656672548334,-0.573279925948814,-0.11871825070294,0.603938925473626,0.909594553979523,2.03610089719147,2.29333064789865,2.8228276212016,3.10948222987559,3.78574818052019,1992.75
1.40590119879236,1.46330518735538,-1.85705367657165,-0.593478583067192,-0.140544738325961,0.573980152537211,0.881153099471939,2.00313951719141,2.25701387391682,2.78901589964777,3.06660070869692,3.74919362604519,1993
1.39630036026481,1.45327931848872,-1.88925337868284,-0.599013333445015,-0.151971153404615,0.562188702503634,0.872459175234148,1.99495423212354,2.24677382626028,2.77360140282466,3.0572760530763,3.75689786121778,1993.25
1.39650476773446,1.45526326066723,-1.86924303461573,-0.602901330355595,-0.151339491589844,0.566678661948947,0.872360220465051,1.99153811805118,2.24827041713932,2.77335121528477,3.0517080272384,3.77585447266654,1993.5
1.38388905734676,1.44386875558333,-1.89487411379517,-0.614197154986906,-0.166104646491021,0.552948324535124,0.861809360038013,1.9783923612267,2.23499981637936,2.75872524103506,3.03194247691687,3.73900681995317,1993.75
1.41103805913623,1.46814967628534,-1.8868124204515,-0.603593269074574,-0.139438872597349,0.578654188585678,0.887495178433213,2.00510380867039,2.26687295557575,2.78471102663839,3.06658319904858,3.77823091668087,1994
