"yyyymm","date","pi","tb3m","pistar.ptr","rstar","rstar.lb","rstar.ub","earr","eprr","pistar","pistar.lb","pistar.ub","pihat"
198306,1983-04-01,3.67476774470425,8.39666666666667,6.18,1.91623065439904,0.382885686412241,3.09786346085601,4.28753437340455,4.72189892196241,6.23390540710685,5.8914315583683,6.57561946012711,3.75935108592801
198309,1983-07-01,5.23626564829556,9.14,6.229999,1.99121745347736,0.433485869677797,3.15199898509678,4.06458051148909,3.90373435170444,6.2498288604951,5.91434897945444,6.5842309170688,5.05479282248183
198312,1983-10-01,2.64253652717112,8.8,6.25,1.99521273758306,0.490896761568008,3.12613931359919,4.99379293000669,6.15746347282888,6.23257801066453,5.90338522294719,6.55706583413222,3.13496263007989
198403,1984-01-01,4.28437751705637,9.17,6.18,2.05529854729333,0.514909106450181,3.17569968552089,4.80337509704875,4.88562248294363,6.22473401007001,5.90141323323308,6.55110172783389,4.20576866045412
198406,1984-04-01,3.86035116459968,9.79666666666667,6.102458508,2.13040813003624,0.604871622854951,3.22586340142631,5.4635396841958,5.93631550206698,6.18227159943344,5.85488786676044,6.51202283203521,4.00582765600492
198409,1984-07-01,3.08690092527684,10.32,5.649999,2.21344044678136,0.640990182701482,3.33796678077872,6.47695578899484,7.23309907472316,5.98426379507236,5.66022797251592,6.31427877204098,3.34665146938416
198412,1984-10-01,2.48285079042745,8.80333333333333,5.3,2.20445972107336,0.670537299324986,3.26787542426109,5.9446164699546,6.32048254290588,5.71857087477636,5.37566664762953,6.0683363123057,2.66386068820057
198503,1985-01-01,4.75564338303052,8.18333333333333,4.953389831,2.22352016141385,0.638189353273443,3.31118841079437,4.26987149482191,3.42768995030282,5.44256619857191,5.0966640748659,5.81180049008013,4.33150474347191
198506,1985-04-01,3.35585370619498,7.46,5.0749995,2.20704013754635,0.625575063821389,3.25681494607951,3.95580377320689,4.10414629380502,5.28251153295666,4.94905242507145,5.63471929306946,3.43130366662355
198509,1985-07-01,3.17566533580234,7.10666666666667,5.295,2.17373903558548,0.67392859341967,3.21071602703158,3.67750445556103,3.93100133086433,5.28398791832631,4.95019709732285,5.63738422782969,3.21896211878865
198512,1985-10-01,2.73199586291142,7.16666666666667,5.211310475,2.17427264494766,0.71171416714147,3.24347211256174,3.9294415075744,4.43467080375525,5.24642182322782,4.91522779988343,5.57563019558807,2.88814571816842
198603,1986-01-01,2.85443040362701,6.89666666666667,4.877118119,2.16964030498878,0.657602138073658,3.19244742211321,3.75837207814098,4.04223626303966,5.09833197968404,4.77002289982642,5.43004799888339,2.90942221996518
198606,1986-04-01,-0.483193761055745,6.14,4.851427912,2.09202335061994,0.64498711850285,3.1302263325672,4.90225300353479,6.62319376105574,4.96415326918312,4.63692594228991,5.29428433434727,0.220628211992886
198609,1986-07-01,2.02826500846598,5.52333333333333,4.718851951,2.06461552481456,0.592583657239913,3.08215746002236,3.64497249638845,3.49506832486735,4.86730898399824,4.53268140846896,5.19386331215124,1.82120826185019
